geoid,geoid20,year,denom_total_pop,all_crime_count,all_crime_rate,parti_violent_rate,parti_violent_count,parti_property_rate,parti_property_count,partii_rate,partii_count,_merge
1400000US06037482304,6037482304,2011,3893,108,277.42102,20.549706,8,97.611099,38,159.26021,62,Master only (1)
1400000US06037482401,6037482401,2011,3880,160,412.37112,25.773195,10,141.75258,55,244.84537,95,Master only (1)
1400000US06037482403,6037482403,2011,1944,218,1121.3992,66.872429,13,293.20987,57,761.31689,148,Master only (1)
1400000US06037482404,6037482404,2011,1897,382,2013.7058,100.15814,19,1544.5441,293,369.00369,70,Master only (1)
1400000US06037482502,6037482502,2011,2854,95,332.86615,35.038544,10,91.100212,26,206.7274,59,Master only (1)
1400000US06037482503,6037482503,2011,4027,145,360.06952,19.865906,8,161.41048,65,178.79315,72,Master only (1)
1400000US06037482521,6037482521,2011,5774,136,235.53862,15.587114,9,91.790787,53,128.16072,74,Master only (1)
1400000US06037500100,6037500100,2011,3890,75,192.80206,7.7120824,3,89.974297,35,95.115685,37,Master only (1)
1400000US06037500204,6037500204,2011,4548,45,98.944588,2.1987686,1,57.167988,26,39.577835,18,Master only (1)
1400000US06037500300,6037500300,2011,3079,185,600.84442,12.991231,4,350.76324,108,237.08997,73,Master only (1)
1400000US06037500402,6037500402,2011,4107,437,1064.037,46.262478,19,275.14001,113,742.63452,305,Master only (1)
1400000US06037500403,6037500403,2011,4212,118,280.15195,9.4966764,4,123.45679,52,147.19849,62,Master only (1)
1400000US06037500404,6037500404,2011,4926,165,334.95737,16.240356,8,87.291924,43,231.42509,114,Master only (1)
1400000US06037500500,6037500500,2011,2837,118,415.93231,21.149101,6,112.7952,32,281.98801,80,Master only (1)
1400000US06037500600,6037500600,2011,5580,359,643.3692,30.46595,17,216.84587,121,396.05734,221,Master only (1)
1400000US06037500700,6037500700,2011,6863,455,662.9754,40.798485,28,262.27597,180,359.90091,247,Master only (1)
1400000US06037500800,6037500800,2011,5748,294,511.48227,31.315241,18,97.425194,56,382.74182,220,Master only (1)
1400000US06037500900,6037500900,2011,5901,344,582.95203,38.976444,23,135.57024,80,408.40536,241,Master only (1)
1400000US06037502401,6037502401,2011,4460,179,401.34531,17.93722,8,103.13902,46,280.26907,125,Master only (1)
1400000US06037502402,6037502402,2011,3800,115,302.63159,18.421053,7,92.105263,35,192.10527,73,Master only (1)
1400000US06037502602,6037502602,2011,4973,386,776.19141,32.173737,16,257.38989,128,486.62778,242,Master only (1)
1400000US06037502603,6037502603,2011,3718,127,341.58148,13.448091,5,126.41205,47,201.72136,75,Master only (1)
1400000US06037503103,6037503103,2011,4842,170,351.09457,22.717886,11,144.56836,70,183.80835,89,Master only (1)
1400000US06037503104,6037503104,2011,2700,114,422.22223,25.925926,7,144.44444,39,251.85185,68,Master only (1)
1400000US06037503105,6037503105,2011,3902,92,235.77652,2.5627882,1,92.260376,36,140.95335,55,Master only (1)
1400000US06037503106,6037503106,2011,3803,173,454.90402,7.8885093,3,147.25217,56,299.76334,114,Master only (1)
1400000US06037503201,6037503201,2011,4003,94,234.82388,12.490632,5,84.936295,34,137.39696,55,Master only (1)
1400000US06037503202,6037503202,2011,4809,124,257.84985,18.714909,9,83.177376,40,155.95758,75,Master only (1)
1400000US06037503302,6037503302,2011,6698,328,489.69843,17.915796,12,185.12988,124,286.65274,192,Master only (1)
1400000US06037503601,6037503601,2011,4273,207,484.43716,16.381933,7,182.54153,78,285.5137,122,Master only (1)
1400000US06037503602,6037503602,2011,3602,264,732.92615,22.209883,8,213.77013,77,496.94614,179,Master only (1)
1400000US06037503701,6037503701,2011,5069,147,289.99802,7.8911028,4,110.47544,56,171.63148,87,Master only (1)
1400000US06037503702,6037503702,2011,4955,112,226.0343,4.0363269,2,86.781029,43,135.21695,67,Master only (1)
1400000US06037503704,6037503704,2011,4397,88,200.13646,2.2742779,1,125.08529,55,72.776894,32,Master only (1)
1400000US06037503705,6037503705,2011,3447,187,542.50073,14.505367,5,156.65796,54,371.3374,128,Master only (1)
1400000US06037503801,6037503801,2011,4186,120,286.66986,9.5556622,4,95.556618,40,181.55757,76,Master only (1)
1400000US06037503802,6037503802,2011,4806,182,378.6933,6.242197,3,164.37785,79,208.07324,100,Master only (1)
1400000US06037503901,6037503901,2011,2767,77,278.27972,10.842067,3,108.42067,30,159.01698,44,Master only (1)
1400000US06037503902,6037503902,2011,4639,457,985.1261,25.867643,12,497.95215,231,461.3063,214,Master only (1)
1400000US06037504001,6037504001,2011,5221,163,312.20071,3.8306837,2,128.32791,67,180.04214,94,Master only (1)
1400000US06037504002,6037504002,2011,5656,249,440.24045,3.536068,2,121.99434,69,314.71005,178,Master only (1)
1400000US06037504101,6037504101,2011,5473,237,433.03491,18.271515,10,73.08606,40,341.67734,187,Master only (1)
1400000US06037530301,6037530301,2011,2389,236,987.86102,58.601925,14,426.95688,102,502.30222,120,Master only (1)
1400000US06037530302,6037530302,2011,6371,221,346.88431,34.531471,22,141.26511,90,171.08774,109,Master only (1)
1400000US06037530500,6037530500,2011,4555,168,368.82547,39.517014,18,94.401756,43,234.90669,107,Master only (1)
1400000US06037530603,6037530603,2011,4918,162,329.40219,50.833672,25,71.167145,35,207.40138,102,Master only (1)
1400000US06037530700,6037530700,2011,1859,107,575.57825,59.171597,11,166.75632,31,349.65036,65,Master only (1)
1400000US06037530801,6037530801,2011,6639,151,227.44389,21.087513,14,61.75629,41,144.6001,96,Master only (1)
1400000US06037530802,6037530802,2011,3248,111,341.74878,61.576355,20,104.6798,34,175.49261,57,Master only (1)
1400000US06037530901,6037530901,2011,4158,128,307.8403,50.505051,21,64.935066,27,192.40019,80,Master only (1)
1400000US06037530902,6037530902,2011,3863,153,396.06525,49.18457,19,90.603157,35,256.2775,99,Master only (1)
1400000US06037531000,6037531000,2011,5218,332,636.25909,67.075508,35,145.64967,76,423.53394,221,Master only (1)
1400000US06037531101,6037531101,2011,4959,265,534.38196,66.545677,33,193.58742,96,274.24884,136,Master only (1)
1400000US06037531102,6037531102,2011,3004,168,559.25433,49.933422,15,136.48468,41,372.83621,112,Master only (1)
1400000US06037531201,6037531201,2011,5364,102,190.1566,37.285606,20,55.928413,30,96.942581,52,Master only (1)
1400000US06037531202,6037531202,2011,4415,211,477.9162,56.625141,25,90.600227,40,330.69083,146,Master only (1)
1400000US06037531301,6037531301,2011,5734,264,460.41159,59.295429,34,108.12696,62,292.9892,168,Master only (1)
1400000US06037531302,6037531302,2011,6082,290,476.81683,73.988823,45,147.97765,90,254.85037,155,Master only (1)
1400000US06037531502,6037531502,2011,3383,139,410.87793,35.471474,12,100.50251,34,274.90393,93,Master only (1)
1400000US06037531503,6037531503,2011,3650,147,402.73972,30.136986,11,136.9863,50,235.61644,86,Master only (1)
1400000US06037531504,6037531504,2011,4631,159,343.33838,43.187218,20,86.374435,40,213.77672,99,Master only (1)
1400000US06037531602,6037531602,2011,4448,243,546.31293,96.672661,43,175.35971,78,274.28058,122,Master only (1)
1400000US06037531603,6037531603,2011,3617,104,287.5311,27.647221,10,91.235832,33,168.64806,61,Master only (1)
1400000US06037531604,6037531604,2011,3555,157,441.6315,81.575249,29,154.71167,55,205.34459,73,Master only (1)
1400000US06037531701,6037531701,2011,5721,219,382.8002,48.942493,28,124.10418,71,209.75354,120,Master only (1)
1400000US06037531702,6037531702,2011,4345,330,759.49365,94.361336,41,273.87802,119,391.2543,170,Master only (1)
1400000US06037531901,6037531901,2011,6351,248,390.48969,53.534878,34,110.21886,70,226.73595,144,Master only (1)
1400000US06037532302,6037532302,2011,4530,237,523.17883,44.150112,20,231.78809,105,247.24062,112,Master only (1)
1400000US06037532303,6037532303,2011,4393,1137,2588.2085,152.51537,67,1390.8491,611,1044.8441,459,Master only (1)
1400000US06037532700,6037532700,2011,2211,189,854.81683,58.796925,13,248.75623,55,547.26367,121,Master only (1)
1400000US06037532800,6037532800,2011,4174,174,416.8663,110.20604,46,103.01868,43,203.64159,85,Master only (1)
1400000US06037532900,6037532900,2011,6499,318,489.30606,58.470535,38,152.33113,99,278.50439,181,Master only (1)
1400000US06037533001,6037533001,2011,3979,204,512.69165,103.04096,41,183.46318,73,226.18748,90,Master only (1)
1400000US06037533002,6037533002,2011,1588,94,591.93958,44.080605,7,182.61964,29,365.23929,58,Master only (1)
1400000US06037533300,6037533300,2011,3643,80,219.59923,21.959923,8,57.644798,21,139.99451,51,Master only (1)
1400000US06037533401,6037533401,2011,5373,95,176.80998,18.611576,10,42.806625,23,115.39178,62,Master only (1)
1400000US06037533403,6037533403,2011,2865,224,781.84991,48.86562,14,303.66492,87,429.31937,123,Master only (1)
1400000US06037533701,6037533701,2011,3588,171,476.58862,55.74136,20,105.90858,38,314.93869,113,Master only (1)
1400000US06037533702,6037533702,2011,3550,137,385.9155,53.521126,19,135.21127,48,197.18311,70,Master only (1)
1400000US06037533703,6037533703,2011,2861,153,534.77808,66.410347,19,192.24048,55,276.12723,79,Master only (1)
1400000US06037534301,6037534301,2011,4517,247,546.82312,44.277176,20,294.44321,133,208.10272,94,Master only (1)
1400000US06037534302,6037534302,2011,4787,117,244.41194,37.601837,18,71.025696,34,135.78441,65,Master only (1)
1400000US06037534405,6037534405,2011,3964,201,507.06357,78.203835,31,211.90717,84,216.95258,86,Master only (1)
1400000US06037534700,6037534700,2011,4039,123,304.53082,12.379302,5,212.924,86,79.227531,32,Master only (1)
1400000US06037534802,6037534802,2011,3141,227,722.69977,82.776184,26,178.28717,56,461.63641,145,Master only (1)
1400000US06037534803,6037534803,2011,5276,235,445.41318,54.965881,29,123.19939,65,267.24792,141,Master only (1)
1400000US06037534900,6037534900,2011,6766,510,753.76886,67.986992,46,277.85989,188,407.92197,276,Master only (1)
1400000US06037535001,6037535001,2011,4703,180,382.73444,46.778652,22,110.56773,52,225.38805,106,Master only (1)
1400000US06037535002,6037535002,2011,3351,250,746.04596,155.17757,52,298.4184,100,292.45001,98,Master only (1)
1400000US06037535101,6037535101,2011,7056,373,528.62811,73.696144,52,214.00227,151,240.9297,170,Master only (1)
1400000US06037535102,6037535102,2011,3729,352,943.95282,206.48967,77,305.71198,114,431.75113,161,Master only (1)
1400000US06037535200,6037535200,2011,5695,284,498.68304,70.237053,40,189.64003,108,238.80597,136,Master only (1)
1400000US06037535300,6037535300,2011,6135,447,728.60638,109.20946,67,211.89894,130,407.49796,250,Master only (1)
1400000US06037535400,6037535400,2011,2938,321,1092.58,132.74336,39,275.69775,81,684.13885,201,Master only (1)
1400000US06037540000,6037540000,2011,5188,482,929.06708,102.15883,53,229.37549,119,597.53278,310,Master only (1)
1400000US06037540101,6037540101,2011,5594,310,554.16516,57.204147,32,243.11763,136,253.8434,142,Master only (1)
1400000US06037540102,6037540102,2011,6699,339,506.04568,58.217644,39,229.88506,154,217.94298,146,Master only (1)
1400000US06037540202,6037540202,2011,7281,346,475.20944,63.178135,46,126.35627,92,285.67505,208,Master only (1)
1400000US06037540203,6037540203,2011,5253,542,1031.7914,125.64249,66,323.6246,170,582.52429,306,Master only (1)
1400000US06037540300,6037540300,2011,5661,517,913.26624,102.4554,58,300.30029,170,510.5105,289,Master only (1)
1400000US06037540400,6037540400,2011,2474,196,792.23932,117.21908,29,226.35408,56,448.66614,111,Master only (1)
1400000US06037540501,6037540501,2011,8420,533,633.0166,57.007126,48,129.45367,109,446.55582,376,Master only (1)
1400000US06037540502,6037540502,2011,6186,349,564.17719,85.677338,53,158.42224,98,320.07761,198,Master only (1)
1400000US06037540600,6037540600,2011,3468,559,1611.88,233.56401,81,346.02075,120,1032.2953,358,Master only (1)
1400000US06037540700,6037540700,2011,2714,591,2177.5977,191.59912,52,405.30582,110,1580.6927,429,Master only (1)
1400000US06037540800,6037540800,2011,5259,464,882.297,117.89314,62,294.73285,155,469.67105,247,Master only (1)
1400000US06037540901,6037540901,2011,4691,219,466.85141,46.898315,22,189.72501,89,230.2281,108,Master only (1)
1400000US06037540902,6037540902,2011,4983,405,812.76337,88.300224,44,357.21454,178,367.24866,183,Master only (1)
1400000US06037541003,6037541003,2011,4265,596,1397.4209,46.893318,20,759.67175,324,590.85577,252,Master only (1)
1400000US06037541100,6037541100,2011,3479,223,640.98877,68.985344,24,206.95602,72,365.04742,127,Master only (1)
1400000US06037541200,6037541200,2011,5511,309,560.69678,48.992924,27,205.04446,113,306.65939,169,Master only (1)
1400000US06037541300,6037541300,2011,5601,415,740.93915,80.342796,45,282.09247,158,378.50385,212,Master only (1)
1400000US06037541401,6037541401,2011,4385,186,424.17331,54.73204,24,157.35461,69,212.08665,93,Master only (1)
1400000US06037541402,6037541402,2011,2651,216,814.78687,98.076195,26,196.15239,52,520.55829,138,Master only (1)
1400000US06037541500,6037541500,2011,5706,267,467.9285,61.33894,35,136.69821,78,269.89136,154,Master only (1)
1400000US06037541603,6037541603,2011,2801,189,674.75903,67.832916,19,224.91968,63,382.00644,107,Master only (1)
1400000US06037541604,6037541604,2011,6301,695,1102.9995,142.83447,90,257.10205,162,703.06299,443,Master only (1)
1400000US06037541605,6037541605,2011,5230,469,896.74951,87.954109,46,235.18164,123,573.61377,300,Master only (1)
1400000US06037541606,6037541606,2011,2580,110,426.3566,62.015503,16,108.52713,28,255.81395,66,Master only (1)
1400000US06037541700,6037541700,2011,6074,568,935.13336,143.23346,87,237.07607,144,554.82385,337,Master only (1)
1400000US06037541801,6037541801,2011,4893,159,324.95401,28.612303,14,130.7991,64,165.54262,81,Master only (1)
1400000US06037541802,6037541802,2011,5170,262,506.76984,65.764023,34,183.75241,95,257.25339,133,Master only (1)
1400000US06037542000,6037542000,2011,4948,378,763.94501,99.029915,49,230.39612,114,434.51901,215,Master only (1)
1400000US06037542103,6037542103,2011,3333,194,582.05823,54.005402,18,291.02911,97,237.0237,79,Master only (1)
1400000US06037542104,6037542104,2011,3434,201,585.32324,87.361679,30,180.54747,62,317.41409,109,Master only (1)
1400000US06037542105,6037542105,2011,5008,275,549.1214,73.88179,37,191.6933,96,283.54633,142,Master only (1)
1400000US06037542106,6037542106,2011,3057,381,1246.3199,163.55905,50,359.8299,110,722.93097,221,Master only (1)
1400000US06037542401,6037542401,2011,4772,702,1471.0813,167.64459,80,301.76025,144,1001.6765,478,Master only (1)
1400000US06037542402,6037542402,2011,3016,401,1329.5756,112.73209,34,427.71884,129,789.12469,238,Master only (1)
1400000US06037542501,6037542501,2011,4556,244,535.5575,57.067604,26,217.29587,99,261.19403,119,Master only (1)
1400000US06037542502,6037542502,2011,4108,700,1703.9922,155.79358,64,447.90652,184,1100.2921,452,Master only (1)
1400000US06037542601,6037542601,2011,2867,193,673.17755,101.15103,29,216.25392,62,355.77258,102,Master only (1)
1400000US06037542602,6037542602,2011,5676,698,1229.7393,172.6568,98,410.50037,233,646.58209,367,Master only (1)
1400000US06037542700,6037542700,2011,5389,497,922.24902,83.503433,45,304.32361,164,534.422,288,Master only (1)
1400000US06037542800,6037542800,2011,3570,333,932.77313,106.44257,38,254.90196,91,571.42859,204,Master only (1)
1400000US06037542900,6037542900,2011,3340,208,622.75452,65.868263,22,170.65868,57,386.22754,129,Master only (1)
1400000US06037543000,6037543000,2011,4517,239,529.11224,42.063316,19,243.52446,110,243.52446,110,Master only (1)
1400000US06037543100,6037543100,2011,6764,626,925.48785,70.963928,48,314.90244,213,539.62152,365,Master only (1)
1400000US06037543201,6037543201,2011,3908,254,649.94885,81.883316,32,268.67963,105,299.38586,117,Master only (1)
1400000US06037543203,6037543203,2011,5680,869,1529.9296,96.830986,55,714.78876,406,718.30988,408,Master only (1)
1400000US06037543304,6037543304,2011,6237,199,319.06366,38.480038,24,113.83678,71,166.74683,104,Master only (1)
1400000US06037543305,6037543305,2011,2701,427,1580.896,40.725658,11,944.09479,255,596.0755,161,Master only (1)
1400000US06037543306,6037543306,2011,5501,298,541.71967,27.267769,15,227.23141,125,287.22052,158,Master only (1)
1400000US06037543321,6037543321,2011,4496,348,774.02136,68.95018,31,206.85054,93,498.22064,224,Master only (1)
1400000US06037543322,6037543322,2011,7106,298,419.36392,22.516184,16,140.72615,100,256.12158,182,Master only (1)
1400000US06037543400,6037543400,2011,4138,232,560.65735,43.499275,18,222.32962,92,294.82843,122,Master only (1)
1400000US06037543501,6037543501,2011,6408,412,642.94629,39.013733,25,268.41449,172,335.5181,215,Master only (1)
1400000US06037543502,6037543502,2011,4197,148,352.63284,30.974506,13,107.21944,45,214.43889,90,Master only (1)
1400000US06037543503,6037543503,2011,5095,497,975.46613,47.105003,24,429.83316,219,498.52795,254,Master only (1)
1400000US06037543601,6037543601,2011,3968,215,541.83466,40.322582,16,131.04839,52,370.46371,147,Master only (1)
1400000US06037543603,6037543603,2011,3986,205,514.30005,25.087807,10,291.01855,116,198.19368,79,Master only (1)
1400000US06037543605,6037543605,2011,4325,182,420.80923,13.872832,6,256.6474,111,150.28902,65,Master only (1)
1400000US06037543606,6037543606,2011,3032,77,253.95778,3.2981529,1,125.32982,38,125.32982,38,Master only (1)
